,Text,Label
1639,heart says nz mind says aus whomever may win we want a thriller icc starsportsindia cwc15 ausvnz nzvaus cwcfinal sunrisers,0
1640,djokovic turning on the style amp has won 8 of the last 9 games now matched as low as 1 26 to win 6 5 games on the handicap 0 2 third set,1
1641,sanjay dimpy tweetingpritha but we can t compare lok sabha election amp our delhi assembly win can we 2mrw v can compare wit bjp n be proud,0
1642,jose mourinho is backing germany to win the worldcup and i agree with him maybe on pens tho brazil to finish 3rd tonight imo,1
1643,olympic win boosts murray hopes britain s andy murray says winning gold at the olympics will help bbc tennis,1
1644,federer is gonna win tomorrow you heard it,1
1645,mr donald trump is winning in arizona florida iowa north carolina minn new mexico all the state his winning mr trump and mike pence will win,1
1646,would be v happy if uk won obvs and also part of me would love sweden 2 win back to back amp ireland to take a record 8th victory eurovision,0
1647,eurovision singer sergey lazarev russia will welcome gay fans to our country if we win,0
1648,win rebeat software package who will rank better at eurovision nadine beiler austria or maja keuc slovenia esc,0
1649,fifa news pique messi deserves ballon d or gerard pique believes his barcelona team mate lionel messi should win,1
1650,rugby world cup 2011 former rivals dimitri yachvili and morgan parra can be the key to a fairy tale win for france,0
1651,who will win icc t20 2014 like india comment srilanka,0
1652,turkey were brillant hope they will win eurovision,1
1653,harbhajan singh westindies henrygayle djbravo47 54simmo india lost but it was west indies who played brilliant cricket to win the match,0
1654,whether first time both men and women teams of west indies are goign to win t 20 world cup i think so lets see,1
1655,we will see how will trump feel when mcmullin takes utah trump wont win too many 3rd party players have good cha,0
1656,panarmenian murray says satisfied with australian open win over federer,1
1657,timesnow u r rite i m assam karbi anglong dis seat belong to congress bt dis tym bjp wil win for sure,0
1658,mtnng france to win portugal to lose itswhoweare mtnfootball,0
1659,who will win portugal face france in the battle for euro2016 victory euro2016final porfra frapor fra por,0
1660,no rt jenyouuin andy murray time to win the men title,1
1661,ronaldo the superhero messi the sorcerer or iniesta the architect who will win this year s fifa ballon d or,0
1662,spoiler alert the wallabies are off the 2015 rwc final against the new zealand all blacks after there win,0
1663,mayareddykp i am very sad our rcb punjab win by 32 runs my god gud ni8 sweet drmz,0
1664,goal com world cup 2010 spain striker david villa focused on netherlands after semi final win over germany la,0
1665,lanadawood honestly i thought you and netherlands would flop also predicted italy or argentina to win the wc one was completely wrong,0
1666,george bailey believes for sri lanka to win the icc t20 finale wt20,0
1667,bbc sport australia win rugby world cup semi but argentina exit in style bbc sport two days two semi finals,0
1668,tcot news variety murray fuels mania with tsonga win federer awaits,1
1669,data points to denmark win claims microsoft expert tech europe wsj via wsj eurovision,1
1670,would love to see france win tonight vivalafrance rwc2011,0
1671,messi all the way bghayward lionel messi cristiano ronaldo or andr s iniesta who will win the ballon d or next week what do you,1
1672,ok heres my prediction the netherlands are going to win the euovision song contest eurovision anouk,1
1673,ronaldo to win ballon d or single handedly taking portugal to the world cup and constantly dragging madrid along with him bbceurofooty,1
1674,the octopus says spain will win the world cup so it must be true,1
1675,hollowpoiint i used 5 on cod points and got this portugal is going to win the euro portugal is life,1
1676,italy spain greece amp ireland among top 12 favourites to win eurovision if one wins maybe auction off hosting rights to reduce gov debt,0
1677,i will just need to save my juices for tomorrow lots of celebrations n d pipeline if india win tomorrow wl they win wc 11,0
1678,if we don t win florida we re cooked trump campaign official says,0
1679,twitter poll who will win the world cup australia retweet new zealand favorite,0
1680,all the team strong india player 6 april date icc t20 final who won win the match india vs sri lanka virat kohli vs malinga,0
1681,megaexitpoll tamil nadu sivaganga h raja of bjp going to win and karthi chidambaram going to loose,1
1682,florida finally move trump ahead and you heard it here hillary trust is zero trump to win hands down with landslide,1
1683,its finals n both india n srilanka will do anything to win d cup d only team that can go home is srilanka v already home p,0
1684,whether they win or lose the cup newzealand s creative and exciting architecture is a big winner in my book tomorrow we visit australia,0
1685,murray had better win this damn thing tomorrow,0
1686,it will shock you guys that argentina will win the world cup,1
1687,i swear that australia will win the cricket world cup come sunday wena,1
1688,rugby world cup new zealand win ugly australia show strength,1
1689,foxnews first trump had to win ohio then its florida wait now it s n c,1
1690,louis tomlinson most important is that messi won t win the ballon d or this year hopefully neuer will make it,0
1691,we wish that india will win this t20 world cup india india come on india come on,0
1692,i think it s time for australia to win the world cup tomorrow boom newzealand vs australia 9am,1
1693,delhi exitpolls2014 bjp to win 5 seats aap to win 2 seats in delhi abp news live updates,1
1694,football ronaldo misfires but real win ballon d or favorite cristiano ronaldo suffers a frustrating night in front of goal but his,0
1695,rio ferdinand thinks cristiano ronaldo should win ballon d or fansided,0
1696,fcbarceionacat today 1 year ago lionel messi became the only player ever to win his 4th ballon d or award,0
1697,australia sdavid pocock after semi final rugbyworldcup win gettysport week s best pix,0
1698,i have trump winning florida wisconsin and north carolina which gives him 269 he needs to win pennsylvania or co,1
1699,kailashwg yrdeshmukh trump doesn t need colorado if he takes florida he s taking new hampshire clinton will win the popular vote,1
1700,clinton obama if clinton wins florida she will win the election usa today usa today,0
1701,silver lining alabama s win over lsu is the latest evidence hillary clinton will win the election,1
1702,lionel messi will win the ballon d or but absent friends take the shine off fifa event uknews latest news,1
1703,ashu3page sardesairajdeep congress will get maximum in punjab aap should definitely win sangrur and faridkot,0
1704,1 down 2 to go just need murray and hamilton to win now,0
1705,go italy a spanish win would only validate their boring neutral third possession game euro2012,0
1706,hot news west bengal trinamool congress could win 25 29 seats the bjp is projected to win 0 2 seats while the,0
1707,it s unfortunate only one player can win the ballon d or messi and ronaldo have both been great,0
1708,daily star world cup final spain to win says psychic octopus spain are the favourites to win the world cup af,0
1709,charloujackson what about the wimbledon final nadal or djokovic bet you what nadal to win think he will but djokovic has a chance,1
1710,live ls polls 4 33 voter turnout till 8 am in bihar 7 50 am confident that bjp will win by a huge margin s,1
1711,aussies in thrilling cricket win australia pulled off an amazing three wicket win over pakistan to qualify for,1
1712,indiatvexitpoll tmc projected to win 27 seats in west bengal left front 9 congress 4 bjp 2,0
1713,it won t rt elepicoru iowa is usually a democratic state and trump didn t even win at the caucus so i hope it stays that way tuesday,0
1714,trump clinton electionday three days before election trump and clinton fight to win florida,0
1715,andy murray win bright for us,0
1716,england s players were in an airplane for much of west indies semi final win over india but joe root said they wou england cricket,0
1717,straya for the win australia eurovision holigay,0
1718,cristiano ronaldo lionel messi and franck ribery were announced as the three nominees for the fifa ballon d or who will win,0
1719,rt socialrmadrid 3 days away until the ballon d or winner is announced rt if you think ronaldo will win it,1
1720,officially saying that if france turn up tomorrow they might win then again they might not rwc2011,0
1721,tim kaine if florida goes blue trump won t win calling florida the checkmate state tim kaine hillary,0
1722,remember we are opening at 8am for the rugby world cup final sunday france v new zealand who will win,0
